2011-01-18;29278
2011-01-19;29035
2011-01-20;28668
2011-01-21;28928
2011-01-26;29306
2011-01-27;29278
2011-01-28;29141
2011-01-31;28928
2011-02-01;29376
2011-02-02;29482
2011-02-03;29537
2011-02-04;29426
2011-02-07;29472
2011-02-08;29306
2011-02-09;29278
2011-02-10;29169
2011-02-11;29346
2011-02-14;29316
2011-02-15;29278
2011-02-17;29665
2011-02-18;29859
2011-02-22;29179
2011-02-23;29094
2011-02-24;29045
2011-02-25;29306
2011-02-28;29567
2011-03-01;29376
2011-03-02;29416
2011-03-03;29694
2011-03-04;29665
2011-03-08;29694
2011-03-09;29645
2011-03-10;29075
2011-03-11;29103
2011-03-14;28833
2011-03-15;28658
2011-03-16;27805
2011-03-17;28135
2011-03-18;28298
2011-03-21;28823
2011-03-22;28898
2011-03-23;29035
2011-03-24;29326
2011-03-25;29297
2011-03-28;29199
2011-03-29;29.16
2011-03-30;29537
2011-04-01;30093
2011-04-04;30.13
2011-04-05;30.13
2011-04-06;30226
2011-04-07;30034
2011-04-08;30.16
2011-04-11;30102
2011-04-13;29996
2011-04-15;29916
2011-04-18;29326
2011-04-19;29976
2011-04-20;30364
2011-04-26;30567
2011-04-27;30715
2011-04-28;30792
2011-04-29;31014
2011-05-02;31206
2011-05-03;30646
2011-05-04;30452
2011-05-05;30527
2011-05-09;30442
2011-05-11;30.14
2011-05-12;30.46
2011-05-13;29907
2011-05-16;30286
2011-05-17;30.16
2011-05-19;30646
2011-05-20;30374
2011-05-23;29723
2011-05-24;29839
2011-05-25;30034
2011-05-26;30102
2011-05-27;30557
2011-05-31;30782
2011-06-02;30705
2011-06-06;30685
2011-06-09;30256
2011-06-10;29877
2011-06-15;29519
2011-06-16;29199
2011-06-17;29085
2011-06-20;29248
2011-06-21;29714
2011-06-22;29665
2011-06-23;29287
2011-06-24;29406
2011-06-29;30442
2011-06-30;30745
2011-07-05;30848
2011-07-06;30782
2011-07-07;30896
2011-07-08;30763
2011-07-11;30216
2011-07-12;29976
2011-07-13;30246
2011-07-14;29887
2011-07-18;29376
2011-07-19;29859
2011-07-20;30093
2011-07-21;30266
2011-07-22;30537
2011-07-25;30597
2011-07-26;30.46
2011-07-27;30.14
2011-07-29;29704
2011-08-02;29297
2011-08-04;27.97
2011-08-05;27582
2011-08-08;26136
2011-08-09;27388
2011-08-10;26574
2011-08-11;27494
2011-08-12;27776
2011-08-16;27.98
2011-08-17;28115
2011-08-22;26535
2011-08-24;27252
2011-08-29;28415
2011-08-30;28368
2011-08-31;28851
2011-09-01;28793
2011-09-02;28106
2011-09-06;27397
2011-09-07;28184
2011-09-08;28019
2011-09-09;27311
2011-09-13;27242
2011-09-14;27466
2011-09-15;27.63
2011-09-16;27494
2011-09-19;26816
2011-09-22;24859
2011-09-23;25148
2011-09-26;25381
2011-09-27;26574
2011-09-28;26087
2011-09-30;24994
2011-10-04;23946
2011-10-05;25109
2011-10-07;25594
2011-10-11;26408
2011-10-12;27301
2011-10-13;26806
2011-10-14;27262
2011-10-17;26903
2011-10-20;26379
2011-10-21;26816
2011-10-24;27514
2011-10-25;27252
2011-10-26;27.34
2011-10-27;28716
2011-10-28;28851
2011-11-01;27.35
2011-11-02;27639
2011-11-03;28059
2011-11-04;27844
2011-11-07;27756
2011-11-08;28135
2011-11-11;27649
2011-11-14;27.63
2011-11-15;27668
2011-11-18;26913
2011-11-21;26186
2011-11-22;26302
2011-11-28;26399
2011-12-01;27824
2011-12-02;27639
2011-12-05;27874
2011-12-06;27639
2011-12-08;27.61
2011-12-09;27728
2011-12-12;27105
2011-12-16;26389
2011-12-19;26389
2011-12-20;26806
2011-12-21;26923
2011-12-22;27048
2011-12-23;27223
2011-12-27;27175
2011-12-29;27038
2011-12-30;27252
2012-01-03;27766
2012-01-04;27776
2012-01-05;27.34
2012-01-06;27095
2012-01-09;27184
2012-01-10;27533
2012-01-11;27572
2012-01-12;27388
2012-01-13;27223
2012-01-17;27572
2012-01-18;27874
2012-01-19;28278
2012-01-20;28203
2012-01-24;27999
2012-01-26;28493
2012-01-30;28009
2012-01-31;28155
2012-02-01;28773
2012-02-02;28888
2012-02-07;29035
2012-02-08;28888
2012-02-10;28823
2012-02-13;29103
2012-02-15;29248
2012-02-16;29519
2012-02-17;29406
2012-02-22;29482
2012-02-27;29519
2012-02-28;29926
2012-02-29;29519
2012-03-01;29743
2012-03-05;29278
2012-03-06;28493
2012-03-08;29576
2012-03-09;29462
2012-03-12;29386
2012-03-13;29645
2012-03-16;29897
2012-03-20;29819
2012-03-21;30034
2012-03-27;30414
2012-03-28;30054
2012-03-29;29819
2012-03-30;30006
2012-04-03;30442
2012-04-10;28997
2012-04-16;29287
2012-04-17;29733
2012-04-18;29615
2012-04-23;28958
2012-04-24;29132
2012-04-25;29376
2012-04-26;29434
2012-05-02;29557
2012-05-03;29278
2012-05-04;28668
2012-05-08;28184
2012-05-09;28078
2012-05-10;28231
2012-05-11;28174
2012-05-14;27844
2012-05-15;27834
2012-05-16;27494
2012-05-21;27456
2012-05-23;27085
2012-05-24;27223
2012-05-30;27204
2012-06-14;27095
2012-06-15;27252
2012-06-19;28019
2012-06-20;27874
2012-06-26;26923
2012-06-27;27085
2012-06-28;26876
2012-06-29;27.62
2012-07-05;27.97
2012-07-06;27639
2012-07-10;27.63
2012-07-12;27038
2012-07-16;26951
2012-07-17;27125
2012-07-18;27331
2012-07-20;27115
2012-07-23;26399
2012-07-25;26846
2012-07-26;27504
2012-07-27;27.99
2012-07-30;27922
2012-08-01;27903
2012-08-02;27301
2012-08-03;28087
2012-08-07;28415
2012-08-09;28483
2012-08-15;28249
2012-08-23;28174
2012-08-27;28308
2012-08-28;28358
2012-08-30;28049
2012-09-04;28096
2012-09-06;28648
2012-09-11;28793
2012-09-12;28813
2012-09-14;29529
2012-09-18;29045
2012-09-19;29306
2012-09-20;29228
2012-09-21;29376
2012-09-25;28638
2012-09-27;29141
2012-10-01;29336
2012-10-02;28803
2012-10-03;28726
2012-10-09;28688
2012-10-19;29035
2012-10-24;28803
2012-10-25;28842
2012-10-26;28938
2012-10-31;28938
2012-11-01;29278
2012-11-07;28833
2012-11-09;28502
2012-11-12;28688
2012-11-14;28453
2012-11-15;27903
2012-11-19;28453
2012-11-20;28558
2012-11-21;28548
2012-11-23;29015
2012-11-26;29065
2012-11-27;29035
2012-11-28;29491
2012-11-29;29704
2012-11-30;29537
2012-12-03;29596
2012-12-04;29.5
2012-12-05;29714
2012-12-06;29665
2012-12-07;29665
2012-12-11;29976
2012-12-12;30044
2012-12-14;29907
2012-12-17;29877
2012-12-18;30112
2012-12-19;30266
2012-12-20;30.51
2012-12-24;29862
2012-12-26;29902
2012-12-27;29941
2012-12-28;30068
2012-12-31;29853
2013-01-02;30593
2013-01-03;30731
2013-01-04;30642
2013-01-07;30883
2013-01-08;30543
2013-01-09;30.75
2013-01-10;30981
2013-01-11;31371
2013-01-14;31.39
2013-01-15;31242
2013-01-16;31271
2013-01-17;31661
2013-01-18;31495
2013-01-22;31592
2013-01-23;31798
2013-01-24;31495
2013-01-25;32.1
2013-01-28;31808
2013-01-30;31855
2013-01-31;32031
2013-02-01;32535
2013-02-04;32165
2013-02-05;32544
2013-02-06;32439
2013-02-11;32203
2013-02-12;32449
2013-02-13;32449
2013-02-14;32.36
2013-02-19;32439
2013-02-20;32252
2013-02-21;32.05
2013-02-25;32146
2013-02-26;31371
2013-02-28;31798
2013-03-01;32272
2013-03-05;32.35
2013-03-06;32272
2013-03-07;32174
2013-03-08;32292
2013-03-11;32.11
2013-03-12;32.41
2013-03-13;32.38
2013-03-14;32127
2013-03-19;31954
2013-03-22;31946
2013-03-25;31614
2013-03-26;31712
2013-03-27;31654
2013-04-02;32285
2013-04-05;31535
2013-04-08;31781
2013-04-09;32176
2013-04-11;32481
2013-04-15;31634
2013-04-16;31839
2013-04-19;32063
2013-04-29;33111
2013-04-30;32644
2013-05-02;33374
2013-05-03;33461
2013-05-07;33782
2013-05-08;33878
2013-05-10;33995
2013-05-13;33752
2013-05-14;33897
2013-05-15;34189
2013-05-16;33897
2013-05-21;34005
2013-05-22;33509
2013-05-28;33.83
2013-05-30;33461
2013-05-31;32896
2013-06-04;32798
2013-06-05;32471
2013-06-06;32654
2013-06-07;32751
2013-06-10;33101
2013-06-11;32422
2013-06-12;32508
2013-06-13;32566
2013-06-14;32536
2013-06-17;32906
2013-06-18;33139
2013-06-19;33033
2013-06-21;31274
2013-06-24;30848
2013-06-25;31286
2013-06-26;31473
2013-06-27;31687
2013-06-28;31993
2013-07-01;32133
2013-07-02;32078
2013-07-05;31961
2013-07-08;32171
2013-07-09;32029
2013-07-10;32348
2013-07-11;32583
2013-07-12;32971
2013-07-15;33158
2013-07-17;33.08
2013-07-18;32873
2013-07-19;33021
2013-07-22;33128
2013-07-23;32758
2013-07-24;32633
2013-07-25;32883
2013-07-26;33011
2013-07-29;33089
2013-07-30;33021
2013-08-01;33353
2013-08-02;33.45
2013-08-05;33.44
2013-08-06;33333
2013-08-07;33.05
2013-08-09;33245
2013-08-12;33226
2013-08-13;33469
2013-08-15;33226
2013-08-16;33.08
2013-08-19;33001
2013-08-21;32651
2013-08-22;32.68
2013-08-23;32942
2013-08-26;32951
2013-08-27;32.18
2013-08-28;32.24
2013-08-29;32398
2013-08-30;32283
2013-09-03;32534
2013-09-04;32805
2013-09-05;32883
2013-09-06;33.08
2013-09-09;33555
2013-09-10;33947
2013-09-11;34181
2013-09-12;34055
2013-09-13;33987
2013-09-16;34436
2013-09-17;34483
2013-09-18;34841
2013-09-19;35261
2013-09-20;34929
2013-09-23;34909
2013-09-24;34788
2013-09-26;34758
2013-09-30;34449
2013-10-04;34758
2013-10-07;34.37
2013-10-08;34195
2013-10-09;34.04
2013-10-10;34662
2013-10-11;34682
2013-10-14;34904
2013-10-15;34622
2013-10-16;35197
2013-10-17;35325
2013-10-18;35.84
2013-10-21;35.89
2013-10-22;36113
2013-10-23;36074
2013-10-24;36141
2013-10-25;35939
2013-10-28;36074
2013-10-29;35.88
2013-10-30;35.84
2013-11-01;35665
2013-11-04;35463
2013-11-06;35735
2013-11-07;35393
2013-11-08;35168
2013-11-11;35265
2013-11-12;35081
2013-11-13;35255
2013-11-14;35.48
2013-11-15;35755
2013-11-18;35949
2013-11-19;35433
2013-11-20;35197
2013-11-21;35606
2013-11-22;35.86
2013-11-25;35968
2013-11-26;35987
2013-11-27;35.88
2013-11-29;36258
2013-12-02;36267
2013-12-03;35695
2013-12-04;35433
2013-12-05;36503
2013-12-06;35586
2013-12-10;35977
2013-12-11;35.87
2013-12-13;35131
2013-12-16;35433
2013-12-17;35374
2013-12-18;35.89
2013-12-19;35.89
2013-12-20;36065
2013-12-23;38004
2013-12-24;36276
2013-12-26;36454
2013-12-27;36463
2013-12-30;36659
2013-12-31;36532
2014-01-02;36356
2014-01-03;36424
2014-01-06;36.14
2014-01-07;36424
2014-01-08;36562
2014-01-09;36444
2014-01-10;36512
2014-01-13;36026
2014-01-14;36492
2014-01-15;36492
2014-01-16;36532
2014-01-17;36376
2014-01-21;36599
2014-01-22;36736
2014-01-23;36238
2014-01-24;35274
2014-01-27;35001
2014-01-28;35079
2014-01-29;34777
2014-01-30;35186
2014-01-31;35334
2014-02-03;34611
2014-02-04;35089
2014-02-05;34711
2014-02-06;35354
2014-02-07;35344
2014-02-10;35635
2014-02-11;35937
2014-02-12;35645
2014-02-13;35829
2014-02-14;36267
2014-02-18;36688
2014-02-19;36571
2014-02-20;36073
2014-02-24;37011
2014-02-25;37098
2014-02-26;36805
2014-02-27;36864
2014-02-28;37496
2014-03-03;36805
2014-03-04;37449
2014-03-05;37078
2014-03-06;37419
2014-03-10;36883
2014-03-11;37078
2014-03-12;37.04
2014-03-14;36571
2014-03-17;36609
2014-03-18;36786
2014-03-19;36629
2014-03-20;36238
2014-03-21;36366
2014-03-25;36694
2014-03-26;36595
2014-03-27;36605
2014-03-28;36.44
2014-03-31;36791
2014-04-01;36958
2014-04-02;37475
2014-04-03;36.87
2014-04-04;36635
2014-04-07;36031
2014-04-08;36302
2014-04-10;36733
2014-04-11;36165
2014-04-14;36224
2014-04-15;36488
2014-04-17;36.84
2014-04-21;37134
2014-04-22;37115
2014-04-23;37095
2014-04-24;37076
2014-04-25;36.83
2014-04-28;36.83
2014-04-29;36.83
2014-04-30;36821
2014-05-01;36948
2014-05-02;36958
2014-05-05;36899
2014-05-06;36782
2014-05-07;36518
2014-05-08;36879
2014-05-09;36704
2014-05-13;36948
2014-05-14;37047
2014-05-16;36694
2014-05-19;36919
2014-05-20;36948
2014-05-21;37056
2014-05-22;37192
2014-05-23;37262
2014-05-27;37281
2014-05-28;37358
2014-05-29;37338
2014-06-03;37553
2014-06-04;37679
2014-06-05;37173
2014-06-06;37436
2014-06-09;37484
2014-06-10;37446
2014-06-11;37494
2014-06-12;37252
2014-06-17;37699
2014-06-18;37709
2014-06-19;38031
2014-06-20;38158
2014-06-23;38051
2014-06-24;37901
2014-06-25;38026
2014-06-26;37812
2014-06-27;37832
2014-06-30;38094
2014-07-01;38.33
2014-07-02;38469
2014-07-03;38761
2014-07-07;38389
2014-07-08;38124
2014-07-09;38046
2014-07-10;37812
2014-07-11;37763
2014-07-14;38164
2014-07-15;37977
2014-07-16;38085
2014-07-17;37605
2014-07-18;37782
2014-07-21;37605
2014-07-22;38173
2014-07-23;38203
2014-07-24;38164
2014-07-25;37891
2014-07-28;37763
2014-07-30;37773
2014-07-31;37195
2014-08-01;37
2014-08-04;37029
2014-08-05;36852
2014-08-06;36733
2014-08-08;36832
2014-08-11;37137
2014-08-12;36872
2014-08-14;37097
2014-08-19;37625
2014-08-20;37547
2014-08-22;37419
2014-08-25;37547
2014-08-26;37782
2014-08-27;37931
2014-08-28;37901
2014-08-29;37891
2014-09-02;38203
2014-09-03;38066
2014-09-04;38311
2014-09-05;38076
2014-09-08;37557
2014-09-09;37782
2014-09-10;38046
2014-09-11;37871
2014-09-12;37369
2014-09-15;37429
2014-09-16;37625
2014-09-17;37274
2014-09-18;37625
2014-09-19;37478
2014-09-22;37175
2014-09-23;36813
2014-09-24;36725
2014-09-25;36431
2014-09-26;36824
2014-09-29;36657
2014-09-30;36587
2014-10-01;36068
2014-10-02;36126
2014-10-03;36254
2014-10-06;36126
2014-10-07;35805
2014-10-08;36078
2014-10-09;35356
2014-10-10;34465
2014-10-13;34571
2014-10-14;34561
2014-10-15;33504
2014-10-16;34.15
2014-10-20;35207
2014-10-21;35568
2014-10-22;35404
2014-10-27;35501
2014-10-28;36413
2014-10-29;36597
2014-10-31;36597
2014-11-05;36578
2014-11-06;36.56
2014-11-07;36578
2014-11-10;36931
2014-11-12;36764
2014-11-14;36833
2014-11-17;36951
2014-11-19;36892
2014-11-20;36824
2014-11-21;37498
2014-11-24;37246
2014-11-25;37.45
2014-11-26;37587
2014-12-01;36804
2014-12-02;37.44
2014-12-04;37.38
2014-12-05;37479
2014-12-08;37265
2014-12-10;36235
2014-12-11;36303
2014-12-12;35464
2014-12-16;35501
2014-12-17;35873
2014-12-18;36481
2014-12-19;36794
2014-12-22;36863
2014-12-23;36647
2014-12-24;36628
2014-12-26;37227
2014-12-29;36598
2014-12-30;36374
2014-12-31;36687
2015-01-02;35894
2015-01-05;35454
2015-01-06;35158
2015-01-08;35708
2015-01-12;35649
2015-01-14;35511
2015-01-16;35511
2015-01-20;35758
2015-01-22;36472
2015-01-26;36638
2015-01-27;36726
2015-01-28;36255
2015-01-29;35844
2015-01-30;35738
2015-02-02;35992
2015-02-03;36432
2015-02-04;36687
2015-02-05;36815
2015-02-06;36482
2015-02-09;36579
2015-02-10;36903
2015-02-11;36551
2015-02-12;37139
2015-02-13;37159
2015-02-17;37509
2015-02-18;37607
2015-02-19;37853
2015-02-20;37775
2015-02-23;37913
2015-02-24;38284
2015-02-25;38343
2015-02-26;38275
2015-02-27;38452
2015-03-02;38452
2015-03-03;38452
2015-03-04;38019
2015-03-05;37951
2015-03-06;37951
2015-03-09;37539
2015-03-10;37539
2015-03-12;37315
2015-03-13;37656
2015-03-16;37745
2015-03-17;37745
2015-03-18;37745
2015-03-19;37745
2015-03-20;38784
2015-03-23;38609
2015-03-24;38784
2015-03-25;38098
2015-03-26;38227
2015-03-27;38197
2015-03-30;37853
2015-03-31;37853
2015-04-01;37705
2015-04-02;38187
2015-04-06;38504
2015-04-07;38639
2015-04-08;38639
2015-04-09;39306
2015-04-10;39.78
2015-04-13;39584
2015-04-14;39612
2015-04-15;39632
2015-04-16;39534
2015-04-20;39534
2015-04-21;39534
2015-04-23;39534
2015-04-24;39534
2015-04-27;40133
2015-04-28;40133
2015-04-29;40133
2015-04-30;40133
2015-05-01;39.85
2015-05-04;39711
2015-05-05;39436
2015-05-06;39436
2015-05-07;39436
2015-05-08;39436
2015-05-11;39661
2015-05-12;39661
2015-05-13;39701
2015-05-15;39995
2015-05-18;39967
2015-05-19;39731
2015-05-21;40015
2015-05-22;39.76
2015-05-26;39082
2015-05-27;39594
2015-05-28;39594
2015-05-29;39594
2015-06-01;39594
2015-06-02;39632
2015-06-03;39515
2015-06-04;39121
2015-06-05;38747
2015-06-08;38717
2015-06-09;38639
2015-06-10;39259
2015-06-11;39179
2015-06-15;39179
2015-06-16;38787
2015-06-18;38787
2015-06-22;38787
2015-06-23;38787
2015-06-24;39129
2015-06-25;39354
2015-06-26;39119
2015-06-29;38321
2015-06-30;38045
2015-07-01;38608
2015-07-02;38608
2015-07-06;38608
2015-07-07;37582
2015-07-08;37278
2015-07-09;37858
2015-07-10;37858
2015-07-13;38558
2015-07-14;38558
2015-07-15;38558
2015-07-16;39237
2015-07-17;38999
2015-07-20;38999
2015-07-21;39424
2015-07-22;39039
2015-07-23;39139
2015-07-24;38794
2015-07-27;38626
2015-07-28;39009
2015-07-29;39009
2015-07-31;39434
2015-08-03;39334
2015-08-04;39334
2015-08-05;39453
2015-08-06;39178
2015-08-07;38734
2015-08-10;39286
2015-08-11;38252
2015-08-12;38154
2015-08-13;38055
2015-08-14;38.39
2015-08-17;38075
2015-08-18;37918
2015-08-19;37434
2015-08-20;37031
2015-08-21;36291
2015-08-24;35032
2015-08-25;36252
2015-08-26;36.47
2015-08-27;37012
2015-08-28;36982
2015-08-31;36735
2015-09-01;35426
2015-09-02;35879
2015-09-04;35692
2015-09-08;36193
2015-09-09;35967
2015-09-10;36223
2015-09-11;35938
2015-09-14;35938
2015-09-15;35938
2015-09-16;36183
2015-09-17;35712
2015-09-18;36597
2015-09-22;36597
2015-09-23;35446
2015-09-24;35441
2015-09-25;35974
2015-09-29;34749
2015-09-30;35195
2015-10-01;35668
2015-10-02;35826
2015-10-05;36568
2015-10-06;36478
2015-10-07;37081
2015-10-08;36824
2015-10-09;37375
2015-10-12;37356
2015-10-13;37356
2015-10-14;37356
2015-10-15;37318
2015-10-16;37445
2015-10-19;37514
2015-10-20;37524
2015-10-21;37554
2015-10-22;37385
2015-10-23;38217
2015-10-26;38355
2015-10-27;37949
2015-10-28;38097
2015-10-29;38246
2015-10-30;38227
2015-11-02;38137
2015-11-03;38631
2015-11-05;38424
2015-11-06;38335
2015-11-09;37998
2015-11-10;37791
2015-11-11;37921
2015-11-12;37969
2015-11-13;37514
2015-11-16;37494
2015-11-17;37642
2015-11-18;38018
2015-11-19;38838
2015-11-20;38995
2015-11-23;38809
2015-11-24;38719
2015-11-25;38976
2015-11-27;38355
2015-11-30;38623
2015-12-01;38847
2015-12-02;38464
2015-12-03;38661
2015-12-04;38749
2015-12-07;38593
2015-12-08;38394
2015-12-09;37881
2015-12-10;38177
2015-12-11;38177
2015-12-14;37269
2015-12-15;37455
2015-12-16;38018
2015-12-17;37811
2015-12-18;37702
2015-12-21;37.25
2015-12-22;38068
2015-12-23;38394
2015-12-24;38.52
2015-12-28;37927
2015-12-29;38599
2015-12-30;38401
2015-12-31;38053
2016-01-04;37.25
2016-01-05;37246
2016-01-06;36681
2016-01-11;35131
2016-01-12;35655
2016-01-13;34.69
2016-01-14;35229
2016-01-15;34289
2016-01-19;34588
2016-01-20;34063
2016-01-21;34.41
2016-01-22;35407
2016-01-26;35457
2016-01-27;35503
2016-01-28;35316
2016-01-29;35635
2016-02-01;35921
2016-02-02;35684
2016-02-03;35803
2016-02-04;35694
2016-02-05;35457
2016-02-08;34932
2016-02-09;34.32
2016-02-10;34459
2016-02-11;33922
2016-02-12;34529
2016-02-16;35081
2016-02-17;36028
2016-02-18;37097
2016-02-22;35871
2016-02-23;35459
2016-02-24;35111
2016-02-25;35336
2016-02-26;35684
2016-02-29;35556
2016-03-01;36424
2016-03-02;36464
2016-03-03;36.4
2016-03-04;36968
2016-03-07;36.79
2016-03-09;37107
2016-03-10;36644
2016-03-11;37226
2016-03-14;37147
2016-03-15;36705
2016-03-16;37027
2016-03-17;37137
2016-03-18;37946
2016-03-21;37759
2016-03-22;37377
2016-03-23;36961
2016-03-24;36.79
2016-03-28;37332
2016-03-29;37495
2016-03-31;37.96
2016-04-04;37839
2016-04-06;38098
2016-04-07;37842
2016-04-08;37693
2016-04-11;37673
2016-04-12;37833
2016-04-13;38.52
2016-04-15;37999
2016-04-18;38594
2016-04-19;38938
2016-04-20;39071
2016-04-21;38552
2016-04-22;38.54
2016-04-25;38069
2016-04-26;38113
2016-04-27;38507
2016-04-28;38059
2016-04-29;37836
2016-05-02;38366
2016-05-03;37765
2016-05-04;37378
2016-05-05;37655
2016-05-09;37529
2016-05-10;37766
2016-05-11;37763
2016-05-12;37604
2016-05-13;37479
2016-05-16;37643
2016-05-17;37832
2016-05-18;37555
2016-05-19;36873
2016-05-20;37984
2016-05-23;37357
2016-05-24;37629
2016-05-25;38188
2016-05-26;37585
2016-05-27;38731
2016-05-31;38168
2016-06-01;38163
2016-06-02;38188
2016-06-06;39107
2016-06-07;38616
2016-06-09;38308
2016-06-10;38049
2016-06-13;37565
2016-06-14;37508
2016-06-15;37121
2016-06-16;37111
2016-06-17;37289
2016-06-20;37873
2016-06-21;39555
2016-06-23;38975
2016-06-24;37168
2016-06-27;37.86
2016-06-28;37193
2016-06-29;37.86
2016-06-30;38585
2016-07-01;38997
2016-07-05;38534
2016-07-08;38.79
2016-07-11;38879
2016-07-12;39596
2016-07-13;39.37
2016-07-14;39488
2016-07-15;39107
2016-07-18;40183
2016-07-19;39877
2016-07-20;40038
2016-07-21;40191
2016-07-22;39914
2016-07-25;40176
2016-07-26;40532
2016-07-27;40.54
2016-07-28;40271
2016-07-29;40177
2016-08-03;40.17
2016-08-04;40166
2016-08-05;40108
2016-08-08;40086
2016-08-10;39979
2016-08-11;40.78
2016-08-12;40458
2016-08-15;40632
2016-08-16;40917
2016-08-18;40699
2016-08-19;40432
2016-08-23;40582
2016-08-24;40345
2016-08-25;40345
2016-08-26;40186
2016-08-29;40256
2016-08-30;40296
2016-08-31;39.75
2016-09-01;39919
2016-09-02;40211
2016-09-06;40493
2016-09-07;40642
2016-09-08;40394
2016-09-09;39246
2016-09-12;39318
2016-09-13;38603
2016-09-14;38662
2016-09-15;39246
2016-09-16;38715
2016-09-20;39.36
2016-09-21;39.89
2016-09-22;40596
2016-09-23;40259
2016-09-26;39658
2016-09-27;39.41
2016-09-28;39835
2016-09-29;40104
2016-09-30;40283
2016-10-04;39823
2016-10-05;40039
2016-10-06;40.03
2016-10-07;40114
2016-10-10;40114
2016-10-11;39785
2016-10-12;39847
2016-10-13;39698
2016-10-14;39896
2016-10-17;39926
2016-10-18;40591
2016-10-19;41048
2016-10-20;40782
2016-10-21;41524
2016-10-24;41613
2016-10-25;42175
2016-10-26;41454
2016-10-27;41537
2016-10-28;41232
2016-10-31;41375
2016-11-01;40.68
2016-11-02;40323
2016-11-03;40315
2016-11-04;40264
2016-11-07;40764
2016-11-08;41296
2016-11-09;41137
2016-11-10;40253
2016-11-11;38804
2016-11-14;38214
2016-11-15;39092
2016-11-16;38812
2016-11-17;38848
2016-11-18;39.25
2016-11-21;39865
2016-11-22;40615
2016-11-23;40492
2016-11-25;40445
2016-11-28;40742
2016-11-29;40248
2016-11-30;40383
2016-12-01;39459
2016-12-02;39519
2016-12-05;39829
2016-12-06;40372
2016-12-07;40546
2016-12-08;40502
2016-12-09;40381
2016-12-12;40164
2016-12-13;40531
2016-12-14;39748
2016-12-15;39827
2016-12-16;39.37
2016-12-19;38824
2016-12-20;39082
2016-12-21;39.36
2016-12-22;39251
2016-12-23;39499
2016-12-27;39628
2016-12-28;40385
2016-12-29;39956
2016-12-30;39916
2017-01-03;40976
2017-01-04;41685
2017-01-05;42132
2017-01-06;41991
2017-01-09;42142
2017-01-10;42544
2017-01-11;43115
2017-01-12;43085
2017-01-13;43137
2017-01-17;43483
2017-01-18;43165
2017-01-19;43.14
2017-01-20;43424
2017-01-23;44174
2017-01-24;43.84
2017-01-25;44556
2017-01-26;44177
2017-01-27;44036
2017-01-30;43652
2017-01-31;43.93
2017-02-01;44168
2017-02-02;44705
2017-02-03;44665
2017-02-06;44327
2017-02-07;43.93
2017-02-08;44079
2017-02-09;44.04
2017-02-10;44778
2017-02-13;45321
2017-02-14;45152
2017-02-15;45.48
2017-02-16;45.48
2017-02-17;45132
2017-02-21;45748
2017-02-22;45827
2017-02-23;45519
2017-02-24;44754
2017-02-27;44864
2017-02-28;44615
2017-03-01;45718
2017-03-02;45033
