2009-07-29;43587
2009-07-30;44.51
2009-07-31;44956
2009-08-03;46202
2009-08-04;45683
2009-08-05;44933
2009-08-06;44752
2009-08-07;45003
2009-08-10;44.51
2009-08-11;43784
2009-08-12;44331
2009-08-13;44868
2009-08-14;44349
2009-08-17;42344
2009-08-18;43248
2009-08-19;43051
2009-08-20;43705
2009-08-21;44081
2009-08-24;44.43
2009-08-25;44412
2009-08-26;44241
2009-08-27;44152
2009-08-28;43936
2009-08-31;43213
2009-09-01;42477
2009-09-02;43005
2009-09-03;44081
2009-09-04;44868
2009-09-08;45889
2009-09-09;46087
2009-09-10;46605
2009-09-11;46336
2009-09-14;46292
2009-09-15;46731
2009-09-16;47832
2009-09-17;47455
2009-09-18;47018
2009-09-21;46919
2009-09-22;47643
2009-09-23;47205
2009-09-24;46399
2009-09-25;46373
2009-09-28;46344
2009-09-29;46.81
2009-09-30;47474
2009-10-01;46069
2009-10-02;45933
2009-10-05;46613
2009-10-06;47367
2009-10-07;47349
2009-10-08;47814
2009-10-09;47903
2009-10-12;47.69
2009-10-13;47.93
2009-10-14;49345
2009-10-15;49149
2009-10-16;48225
2009-10-19;49659
2009-10-20;49246
2009-10-21;48799
2009-10-22;48925
2009-10-23;48.63
2009-10-26;48378
2009-10-27;47885
2009-10-28;46096
2009-10-29;47401
2009-10-30;45593
2009-11-02;46436
2009-11-03;46283
2009-11-04;46936
2009-11-05;47707
2009-11-06;47.68
2009-11-09;49246
2009-11-10;48942
2009-11-11;49596
2009-11-12;48961
2009-11-13;49497
2009-11-16;50868
2009-11-17;50679
2009-11-18;50043
2009-11-19;49211
2009-11-20;49426
2009-11-23;50276
2009-11-24;49901
2009-11-25;50205
2009-11-27;48332
2009-11-30;48843
2009-12-01;49.99
2009-12-02;50429
2009-12-03;50.08
2009-12-04;50609
2009-12-07;50314
2009-12-08;49489
2009-12-09;49.74
2009-12-10;49953
2009-12-11;49756
2009-12-14;50043
2009-12-15;49337
2009-12-16;49721
2009-12-17;48764
2009-12-18;48889
2009-12-21;48718
2009-12-22;48511
2009-12-23;48907
2009-12-24;49578
2009-12-28;49649
2009-12-29;49721
2009-12-30;49919
2009-12-31;49882
2010-01-04;51189
2010-01-05;51763
2010-01-06;51718
2010-01-07;51468
2010-01-08;51672
2010-01-11;51915
2010-01-12;51413
2010-01-13;51252
2010-01-14;51297
2010-01-15;50911
2010-01-19;51879
2010-01-20;50813
2010-01-21;49264
2010-01-22;48145
2010-01-25;48442
2010-01-26;47187
2010-01-27;47313
2010-01-28;46999
2010-01-29;46623
2010-02-01;47.52
2010-02-02;47832
2010-02-03;47949
2010-02-04;45.97
2010-02-05;45.03
2010-02-08;44608
2010-02-09;45942
2010-02-10;46077
2010-02-11;47009
2010-02-12;46731
2010-02-16;47.69
2010-02-17;47805
2010-02-18;47976
2010-02-19;47.34
2010-02-22;47464
2010-02-23;47072
2010-02-24;47385
2010-02-25;46793
2010-02-26;47187
2010-03-01;47.94
2010-03-02;48324
2010-03-03;48442
2010-03-04;48.11
2010-03-05;49193
2010-03-08;49524
2010-03-09;49.82
2010-03-10;50009
2010-03-11;50009
2010-03-12;49901
2010-03-15;49569
2010-03-16;49.99
2010-03-17;50795
2010-03-18;50314
2010-03-19;49919
2010-03-22;50133
2010-03-23;50329
2010-03-24;49774
2010-03-25;49783
2010-03-26;50089
2010-03-29;50795
2010-03-30;51135
2010-03-31;50787
2010-04-01;51934
2010-04-05;52649
2010-04-06;52.74
2010-04-07;52344
2010-04-08;52479
2010-04-09;52703
2010-04-12;52283
2010-04-13;52138
2010-04-14;53151
2010-04-15;52827
2010-04-16;51565
2010-04-19;51262
2010-04-20;51996
2010-04-21;51771
2010-04-22;52041
2010-04-23;52283
2010-04-26;52325
2010-04-27;50.77
2010-04-28;50984
2010-04-29;51638
2010-04-30;50993
2010-05-03;51252
2010-05-04;49605
2010-05-05;48871
2010-05-06;46944
2010-05-07;47367
2010-05-10;49999
2010-05-11;49.13
2010-05-12;49506
2010-05-13;49264
2010-05-14;48511
2010-05-17;47949
2010-05-18;47276
2010-05-19;47143
2010-05-20;44876
2010-05-21;46077
2010-05-24;45844
2010-05-25;45165
2010-05-26;45155
2010-05-27;47474
2010-05-28;46802
2010-06-01;45549
2010-06-02;47045
2010-06-03;47385
2010-06-04;46022
2010-06-07;45243
2010-06-08;46096
2010-06-09;45.97
2010-06-10;46999
2010-06-11;47357
2010-06-14;47538
2010-06-15;48736
2010-06-16;48824
2010-06-17;48566
2010-06-18;48871
2010-06-21;49756
2010-06-22;49023
2010-06-23;48925
2010-06-24;48244
2010-06-25;49345
2010-06-28;48611
2010-06-29;46741
2010-06-30;46627
2010-07-01;46703
2010-07-02;46741
2010-07-06;47464
2010-07-07;48244
2010-07-08;48485
2010-07-09;49229
2010-07-12;49103
2010-07-13;49.47
2010-07-14;49282
2010-07-15;48907
2010-07-16;47707
2010-07-19;48253
2010-07-20;49122
2010-07-21;48.53
2010-07-22;49614
2010-07-23;50089
2010-07-26;50518
2010-07-27;50329
2010-07-28;50043
2010-07-29;50152
2010-07-30;50295
2010-08-02;51.44
2010-08-03;51279
2010-08-04;51198
2010-08-05;51.02
2010-08-06;51012
2010-08-09;51252
2010-08-10;50633
2010-08-11;49068
2010-08-12;49059
2010-08-13;49345
2010-08-16;49479
2010-08-17;49793
2010-08-18;49847
2010-08-19;49774
2010-08-20;49774
2010-08-23;49337
2010-08-24;48833
2010-08-25;48808
2010-08-26;48566
2010-08-27;49.47
2010-08-30;48843
2010-08-31;48736
2010-09-01;50097
2010-09-02;50105
2010-09-03;50554
2010-09-07;50295
2010-09-08;50.59
2010-09-09;50885
2010-09-10;51135
2010-09-13;52237
2010-09-14;52237
2010-09-15;52309
2010-09-16;52058
2010-09-17;52156
2010-09-20;52989
2010-09-21;52892
2010-09-22;52982
2010-09-23;52522
2010-09-24;53643
2010-09-27;53545
2010-09-28;53634
2010-09-29;53973
2010-09-30;54.18
2010-10-01;55111
2010-10-04;55229
2010-10-05;55934
2010-10-06;56096
2010-10-07;55757
2010-10-08;55.98
2010-10-11;56052
2010-10-12;55667
2010-10-13;56569
2010-10-14;56579
2010-10-15;56552
2010-10-18;56688
2010-10-19;55308
2010-10-20;55962
2010-10-21;55909
2010-10-22;56007
2010-10-25;56608
2010-10-26;56258
2010-10-27;55345
2010-10-28;55.63
2010-10-29;55772
2010-11-01;56347
2010-11-02;56938
2010-11-03;57.44
2010-11-04;58604
2010-11-05;58702
2010-11-08;58648
2010-11-09;58121
2010-11-10;58423
2010-11-11;57923
2010-11-12;56.66
2010-11-15;56552
2010-11-16;55138
2010-11-17;54959
2010-11-18;56123
2010-11-19;56078
2010-11-22;56213
2010-11-23;54.68
2010-11-24;55667
2010-11-26;54.53
2010-11-29;54896
2010-11-30;54511
2010-12-01;56025
2010-12-02;57081
2010-12-03;57036
2010-12-06;56.84
2010-12-07;56.75
2010-12-08;56355
2010-12-09;56418
2010-12-10;56491
2010-12-13;56822
2010-12-14;56876
2010-12-15;55909
2010-12-16;56052
2010-12-17;56222
2010-12-20;56015
2010-12-21;56222
2010-12-22;56301
2010-12-23;56078
2010-12-27;56177
2010-12-28;56167
2010-12-29;56605
2010-12-30;56903
2010-12-31;57037
2011-01-03;57825
2011-01-04;58139
2011-01-05;58003
2011-01-06;57555
2011-01-07;57152
2011-01-10;56338
2011-01-11;56768
2011-01-12;57673
2011-01-13;57199
2011-01-14;57402
2011-01-18;57241
2011-01-19;57134
2011-01-20;56481
2011-01-21;55757
2011-01-24;55854
2011-01-25;55792
2011-01-26;56267
2011-01-27;56338
2011-01-28;54754
2011-01-31;55104
2011-02-01;55837
2011-02-02;55927
2011-02-03;55952
2011-02-04;56105
2011-02-07;56088
2011-02-08;55757
2011-02-09;54546
2011-02-10;53921
2011-02-11;54119
2011-02-14;54297
2011-02-15;54323
2011-02-16;54662
2011-02-18;55146
2011-02-22;53339
2011-02-23;53.24
2011-02-24;53052
2011-02-25;53.75
2011-02-28;53844
2011-03-01;53777
2011-03-02;54171
2011-03-03;55068
2011-03-04;55239
2011-03-07;54493
2011-03-08;55.64
2011-03-09;55711
2011-03-10;54341
2011-03-11;54539
2011-03-14;54671
2011-03-15;53653
2011-03-16;52622
2011-03-17;52919
2011-03-18;52972
2011-03-21;54127
2011-03-22;53858
2011-03-23;54468
2011-03-24;55229
2011-03-25;55354
2011-03-28;55076
2011-03-29;55345
2011-03-30;56177
2011-03-31;56.39
2011-04-01;57422
2011-04-04;58083
2011-04-05;58074
2011-04-06;58074
2011-04-07;57904
2011-04-08;57798
2011-04-11;57171
2011-04-12;56463
2011-04-13;57125
2011-04-14;57459
2011-04-15;57225
2011-04-18;56276
2011-04-19;56776
2011-04-20;57994
2011-04-21;58245
2011-04-25;57807
2011-04-26;57923
2011-04-27;58.13
2011-04-28;57825
2011-04-29;58.06
2011-05-02;58165
2011-05-03;57.25
2011-05-04;56706
2011-05-05;56393
2011-05-06;56912
2011-05-09;57044
2011-05-10;57511
2011-05-11;56616
2011-05-12;56.75
2011-05-13;56025
2011-05-16;55837
2011-05-17;55694
2011-05-18;56724
2011-05-19;56491
2011-05-20;56034
2011-05-23;54852
2011-05-24;55011
2011-05-25;55068
2011-05-26;55.64
2011-05-27;55971
2011-05-31;57211
2011-06-01;56.41
2011-06-02;56633
2011-06-03;56177
2011-06-06;55757
2011-06-07;56061
2011-06-08;55.49
2011-06-09;55861
2011-06-10;54513
2011-06-13;54449
2011-06-14;55229
2011-06-15;54224
2011-06-16;53869
2011-06-17;53707
2011-06-20;53518
2011-06-21;54404
2011-06-22;54069
2011-06-23;54106
2011-06-24;53925
2011-06-27;54459
2011-06-28;54893
2011-06-29;55264
2011-06-30;56134
2011-07-01;56758
2011-07-05;56.74
2011-07-06;56613
2011-07-07;57328
2011-07-08;56876
2011-07-11;55.69
2011-07-12;55.01
2011-07-13;55409
2011-07-14;55409
2011-07-15;55799
2011-07-18;55093
2011-07-19;55762
2011-07-20;56034
2011-07-21;56713
2011-07-22;56893
2011-07-25;56.63
2011-07-26;56975
2011-07-27;56269
2011-07-28;56486
2011-07-29;56414
2011-08-01;56723
2011-08-02;55417
2011-08-03;55028
2011-08-04;52549
2011-08-05;51.77
2011-08-08;48114
2011-08-09;50377
2011-08-10;47941
2011-08-11;50385
2011-08-12;50267
2011-08-15;51254
2011-08-16;50809
2011-08-17;50666
2011-08-18;48.63
2011-08-19;47723
2011-08-22;47614
2011-08-23;49579
2011-08-24;49054
2011-08-25;47795
2011-08-26;48556
2011-08-29;50123
2011-08-30;50031
2011-08-31;50842
2011-09-01;50466
2011-09-02;49526
2011-09-06;49616
2011-09-07;50819
2011-09-08;49725
2011-09-09;48347
2011-09-12;48095
2011-09-13;48006
2011-09-14;47.76
2011-09-15;48177
2011-09-16;48611
2011-09-19;47135
2011-09-20;46881
2011-09-21;45389
2011-09-22;42428
2011-09-23;43423
2011-09-26;43497
2011-09-27;44863
2011-09-28;43614
2011-09-29;44193
2011-09-30;42216
2011-10-03;41061
2011-10-04;41822
2011-10-05;42564
2011-10-06;43.65
2011-10-07;43351
2011-10-10;45343
2011-10-11;45451
2011-10-12;46764
2011-10-13;46376
2011-10-14;47207
2011-10-17;45.75
2011-10-18;46601
2011-10-19;46112
2011-10-20;45.28
2011-10-21;46393
2011-10-24;47941
2011-10-25;47261
2011-10-26;47886
2011-10-27;50901
2011-10-28;50367
2011-10-31;48486
2011-11-01;47795
2011-11-02;49.18
2011-11-03;49552
2011-11-04;49198
2011-11-07;49561
2011-11-08;49787
2011-11-09;47171
2011-11-10;47498
2011-11-11;48321
2011-11-14;47932
2011-11-15;48.22
2011-11-16;46782
2011-11-17;45.86
2011-11-18;46021
2011-11-21;44365
2011-11-22;44782
2011-11-23;43578
2011-11-25;43515
2011-11-28;45207
2011-11-29;45235
2011-11-30;47501
2011-12-01;47516
2011-12-02;47418
2011-12-05;47805
2011-12-06;47337
2011-12-07;47408
2011-12-08;46012
2011-12-09;46.78
2011-12-12;45261
2011-12-13;45028
2011-12-14;44497
2011-12-15;44537
2011-12-16;45072
2011-12-19;43.86
2011-12-20;45347
2011-12-21;45.64
2011-12-22;45949
2011-12-23;46123
2011-12-27;45631
2011-12-28;45028
2011-12-29;45656
2011-12-30;45538
2012-01-03;46761
2012-01-04;46424
2012-01-05;46424
2012-01-06;46012
2012-01-09;46196
2012-01-10;47346
2012-01-11;47054
2012-01-12;47454
2012-01-13;47246
2012-01-17;48.02
2012-01-18;48897
2012-01-19;49536
2012-01-20;49728
2012-01-23;50046
2012-01-24;50174
2012-01-25;50649
2012-01-26;50.54
2012-01-27;50786
2012-01-30;49982
2012-01-31;50266
2012-02-01;51124
2012-02-02;51453
2012-02-03;52283
2012-02-06;51654
2012-02-07;51597
2012-02-08;52275
2012-02-09;52354
2012-02-10;51362
2012-02-13;51826
2012-02-14;51809
2012-02-15;52301
2012-02-16;52593
2012-02-17;52757
2012-02-21;52629
2012-02-22;52731
2012-02-23;52465
2012-02-24;52702
2012-02-27;52017
2012-02-28;52702
2012-02-29;53054
2012-03-01;53332
2012-03-02;53112
2012-03-05;52237
2012-03-06;50668
2012-03-07;51306
2012-03-08;52245
2012-03-09;52429
2012-03-12;51927
2012-03-13;53.25
2012-03-14;52483
2012-03-15;52766
2012-03-16;52.82
2012-03-19;52593
2012-03-20;51744
2012-03-21;51861
2012-03-22;51306
2012-03-23;51597
2012-03-26;52045
2012-03-27;51937
2012-03-28;51433
2012-03-29;51015
2012-03-30;51506
2012-04-02;52081
2012-04-03;52027
2012-04-04;51105
2012-04-05;51597
2012-04-09;50786
2012-04-10;49911
2012-04-11;50512
2012-04-12;51744
2012-04-13;50922
2012-04-16;50.85
2012-04-17;51379
2012-04-18;51196
2012-04-19;51024
2012-04-20;51.15
2012-04-23;50357
2012-04-24;50.55
2012-04-25;51032
2012-04-26;51325
2012-04-27;51297
2012-04-30;51288
2012-05-01;51597
2012-05-02;51762
2012-05-03;51.47
2012-05-04;50685
2012-05-07;50695
2012-05-08;50036
2012-05-09;49408
2012-05-10;49453
2012-05-11;48851
2012-05-14;48014
2012-05-15;47821
2012-05-16;46798
2012-05-17;46305
2012-05-18;45912
2012-05-21;46788
2012-05-22;46642
2012-05-23;46176
2012-05-24;45921
2012-05-25;45538
2012-05-29;46916
2012-05-30;46159
2012-05-31;46279
2012-06-01;45137
2012-06-04;45072
2012-06-05;45296
2012-06-06;46659
2012-06-07;47056
2012-06-08;46493
2012-06-11;46049
2012-06-12;47136
2012-06-13;46.88
2012-06-14;47045
2012-06-15;47848
2012-06-18;47873
2012-06-19;48.54
2012-06-20;48577
2012-06-21;46926
2012-06-22;47203
2012-06-25;46217
2012-06-26;46604
2012-06-27;47157
2012-06-28;46.76
2012-06-29;48475
2012-07-02;48448
2012-07-03;49423
2012-07-05;49065
2012-07-06;48335
2012-07-09;48059
2012-07-10;47673
2012-07-11;47912
2012-07-12;47074
2012-07-13;47884
2012-07-16;47536
2012-07-17;48272
2012-07-18;48006
2012-07-19;48.41
2012-07-20;47858
2012-07-23;46.87
2012-07-24;46779
2012-07-25;46853
2012-07-26;47526
2012-07-27;48695
2012-07-30;48548
2012-07-31;48814
2012-08-01;48944
2012-08-02;48354
2012-08-03;49414
2012-08-06;49608
2012-08-07;49864
2012-08-08;49.81
2012-08-09;50143
2012-08-10;50345
2012-08-13;49929
2012-08-14;50.16
2012-08-15;50005
2012-08-16;50.16
2012-08-17;50022
2012-08-20;50059
2012-08-21;50022
2012-08-22;49938
2012-08-23;49.69
2012-08-24;49709
2012-08-27;49258
2012-08-28;49092
2012-08-29;49073
2012-08-30;48501
2012-08-31;48926
2012-09-04;48.64
2012-09-05;48282
2012-09-06;49082
2012-09-07;50.04
2012-09-10;49.58
2012-09-11;50143
2012-09-12;50556
2012-09-13;51626
2012-09-14;52401
2012-09-17;52022
2012-09-18;51921
2012-09-19;52151
2012-09-20;51764
2012-09-21;51901
2012-09-24;51921
2012-09-25;51.22
2012-09-26;50.99
2012-09-27;51977
2012-09-28;51837
2012-10-01;52328
2012-10-02;52325
2012-10-03;52325
2012-10-04;52722
2012-10-05;52767
2012-10-08;52216
2012-10-09;51754
2012-10-10;51423
2012-10-11;51847
2012-10-12;51644
2012-10-15;52039
2012-10-16;52527
2012-10-17;52879
2012-10-18;52732
2012-10-19;51773
2012-10-22;52427
2012-10-23;51479
2012-10-24;51901
2012-10-25;52427
2012-10-26;51958
2012-10-31;51874
2012-11-01;52812
2012-11-02;52464
2012-11-05;52785
2012-11-06;53174
2012-11-07;52.29
2012-11-08;51754
2012-11-09;52076
2012-11-12;52272
2012-11-13;51.68
2012-11-14;51257
2012-11-15;51303
2012-11-16;51.22
2012-11-19;52141
2012-11-20;51911
2012-11-21;51984
2012-11-23;52942
2012-11-26;52932
2012-11-27;52685
2012-11-28;53083
2012-11-29;53487
2012-11-30;53624
2012-12-03;53377
2012-12-04;53458
2012-12-05;54133
2012-12-06;54399
2012-12-07;54603
2012-12-10;54759
2012-12-11;54971
2012-12-12;55081
2012-12-13;54879
2012-12-14;55135
2012-12-17;55118
2012-12-18;54.85
2012-12-19;54705
2012-12-20;54971
2012-12-21;54335
2012-12-24;54352
2012-12-26;54.5
2012-12-27;54638
2012-12-28;54924
2012-12-31;55763
2013-01-02;56905
2013-01-03;56471
2013-01-04;56471
2013-01-07;56.03
2013-01-08;55561
2013-01-09;55984
2013-01-10;56417
2013-01-11;56.03
2013-01-14;56.16
2013-01-15;56.03
2013-01-16;55.92
2013-01-17;56.26
2013-01-18;56.26
2013-01-22;56306
2013-01-23;56058
2013-01-24;55891
2013-01-25;55514
2013-01-28;55191
2013-01-29;55.8
2013-01-30;55864
2013-01-31;55716
2013-02-01;56.02
2013-02-04;55239
2013-02-05;55329
2013-02-06;55375
2013-02-07;54759
2013-02-08;55403
2013-02-11;55412
2013-02-12;55561
2013-02-13;55901
2013-02-14;55965
2013-02-15;55864
2013-02-19;55.92
2013-02-20;55662
2013-02-21;55.09
2013-02-22;55239
2013-02-25;54509
2013-02-26;54703
2013-02-27;55.45
2013-02-28;55393
2013-03-01;55403
2013-03-04;54971
2013-03-05;55.43
2013-03-06;55.58
2013-03-07;55643
2013-03-08;55937
2013-03-11;55643
2013-03-12;55054
2013-03-13;54529
2013-03-14;54879
2013-03-15;54.27
2013-03-18;53598
2013-03-19;53321
2013-03-20;53763
2013-03-21;53283
2013-03-22;53543
2013-03-25;53524
2013-03-26;54343
2013-03-27;54435
2013-03-28;54435
2013-04-01;53939
2013-04-02;54188
2013-04-03;53699
2013-04-04;53468
2013-04-05;52971
2013-04-08;52767
2013-04-09;53156
2013-04-10;53725
2013-04-11;53753
2013-04-12;53054
2013-04-15;52169
2013-04-16;53292
2013-04-17;52685
2013-04-18;52805
2013-04-19;53744
2013-04-22;53984
2013-04-23;53948
2013-04-24;54298
2013-04-25;54777
2013-04-26;54464
2013-04-29;54988
2013-04-30;55.67
2013-05-01;55044
2013-05-02;55421
2013-05-03;55.68
2013-05-06;55881
2013-05-07;56306
2013-05-08;56712
2013-05-09;56408
2013-05-10;56121
2013-05-13;55504
2013-05-14;55864
2013-05-15;55937
2013-05-16;55827
2013-05-17;56075
2013-05-20;56462
2013-05-21;56.37
2013-05-22;55662
2013-05-23;55044
2013-05-24;54537
2013-05-28;55054
2013-05-29;54.49
2013-05-30;54554
2013-05-31;53573
2013-06-03;54444
2013-06-04;53873
2013-06-05;52989
2013-06-06;53377
2013-06-07;52971
2013-06-10;52371
2013-06-11;51497
2013-06-12;51303
2013-06-13;52049
2013-06-14;51359
2013-06-17;51948
2013-06-18;51967
2013-06-19;50668
2013-06-20;48363
2013-06-21;49173
2013-06-24;48059
2013-06-25;49082
2013-06-26;49848
2013-06-27;50653
2013-06-28;50951
2013-07-01;51007
2013-07-02;50542
2013-07-03;50086
2013-07-05;50.02
2013-07-08;49955
2013-07-09;50504
2013-07-10;50392
2013-07-11;52773
2013-07-12;52.04
2013-07-15;52373
2013-07-16;52458
2013-07-17;52634
2013-07-18;52094
2013-07-19;51974
2013-07-22;52364
2013-07-23;53024
2013-07-24;52709
2013-07-25;53015
2013-07-26;53034
2013-07-29;52393
2013-07-30;52318
2013-07-31;51992
2013-08-01;52819
2013-08-02;52.81
2013-08-05;52458
2013-08-06;51.88
2013-08-07;51155
2013-08-08;51946
2013-08-09;51844
2013-08-12;52403
2013-08-13;52.96
2013-08-14;53107
2013-08-15;52449
2013-08-16;52318
2013-08-19;51538
2013-08-20;51081
2013-08-21;50.03
2013-08-22;50708
2013-08-23;50968
2013-08-26;50708
2013-08-27;49648
2013-08-28;49861
2013-08-29;50475
2013-08-30;50.84
2013-09-03;51361
2013-09-04;52253
2013-09-05;52653
2013-09-06;53137
2013-09-09;54291
2013-09-10;54699
2013-09-11;54699
2013-09-12;54039
2013-09-13;54401
2013-09-16;55118
2013-09-17;54.97
2013-09-18;56923
2013-09-19;56746
2013-09-20;55.61
2013-09-23;55695
2013-09-24;55303
2013-09-25;54903
2013-09-26;55247
2013-09-27;54792
2013-09-30;54214
2013-10-01;55136
2013-10-02;55267
2013-10-03;55257
2013-10-04;55852
2013-10-07;55332
2013-10-08;55044
2013-10-09;55454
2013-10-10;56524
2013-10-11;56728
2013-10-14;56951
2013-10-15;56206
2013-10-16;56746
2013-10-17;56931
2013-10-18;57185
2013-10-21;56886
2013-10-22;57165
2013-10-23;55965
2013-10-24;55817
2013-10-25;56011
2013-10-28;56.04
2013-10-29;56337
2013-10-30;56384
2013-10-31;56011
2013-11-01;56263
2013-11-04;56263
2013-11-05;55.6
2013-11-06;55722
2013-11-07;54858
2013-11-08;54886
2013-11-11;54746
2013-11-12;54523
2013-11-13;54429
2013-11-14;54894
2013-11-15;56086
2013-11-18;56765
2013-11-19;56597
2013-11-20;55974
2013-11-21;55797
2013-11-22;56049
2013-11-25;55481
2013-11-26;55852
2013-11-27;56393
2013-11-29;56868
2013-12-02;55946
2013-12-03;56094
2013-12-04;55992
2013-12-05;55742
2013-12-06;56597
2013-12-09;56.97
2013-12-10;56728
2013-12-11;55546
2013-12-12;55.09
2013-12-13;55296
2013-12-16;55639
2013-12-17;55211
2013-12-18;56156
2013-12-19;55084
2013-12-20;55094
2013-12-23;55309
2013-12-24;55695
2013-12-26;55262
2013-12-27;55821
2013-12-30;56186
2013-12-31;56628
2014-01-02;54798
2014-01-03;54487
2014-01-06;54123
2014-01-07;54375
2014-01-08;54384
2014-01-09;54188
2014-01-10;54844
2014-01-13;54366
2014-01-14;54864
2014-01-15;54874
2014-01-16;54722
2014-01-17;54629
2014-01-21;54487
2014-01-22;55.08
2014-01-23;53802
2014-01-24;52582
2014-01-27;52355
2014-01-28;52704
2014-01-29;52159
2014-01-30;52601
2014-01-31;52516
2014-02-03;51407
2014-02-04;52083
2014-02-05;51709
2014-02-06;52667
2014-02-07;52864
2014-02-10;52365
2014-02-11;53596
2014-02-12;53755
2014-02-13;53643
2014-02-14;54292
2014-02-18;54
2014-02-19;54009
2014-02-20;54028
